"","imdbRating","budget","release_month","duration_minutes","total_number_of_spoken_languages","total_number_of_genres","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_scifi","genre_shortfilm","genre_thriller","genre_war","main_actor1_is_female","main_actor1_star_meter","main_actor2_star_meter","main_actor3_star_meter","total_number_of_actors","log_duration","country_prod_d","language_used_d"
"2322",7.5,0,2,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",276,553,442,16,4.56434819146784,0,1
"2323",7.5,0,10,90,1,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",655,184,3207,15,4.06044301054642,1,1
"2324",5.4,1e+07,5,90,2,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1132,2341,2390,23,3.71357206670431,1,1
"2325",6.7,2e+07,9,90,2,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",237,259,2861,29,4.02535169073515,1,1
"2326",7.4,0,10,60,1,1,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",1660,469,1835,5,3.58351893845611,0,1
"2327",6.9,3e+07,9,120,2,3,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1135,1057,1922,33,4.38202663467388,1,0
"2328",6.2,5e+07,11,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1557,840,800,15,4.17438726989564,1,1
"2329",6.2,0,3,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,2386,311,11,3.85014760171006,1,1
"2330",7,4e+05,4,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1251,490,2181,18,3.78418963391826,0,1
"2331",7.6,2e+06,12,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1251,1867,1224,18,3.8286413964891,0,1
"2332",6.2,12305000,6,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1251,2296,2101,16,4.06044301054642,0,1
"2333",5.7,0,1,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1",254,1519,287,9,4.00733318523247,1,1
"2334",6.9,7.5e+07,5,60,5,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,1739,212,21,3.61091791264422,1,1
"2335",7,1.45e+08,6,90,3,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,196,212,12,3.78418963391826,1,1
"2336",6.8,1.5e+08,10,60,3,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,758,212,42,3.68887945411394,1,1
"2337",7.2,0,12,120,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1410,1897,552,13,4.31748811353631,1,1
"2338",7.9,0,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1874,969,444,8,4.02535169073515,0,0
"2339",7,0,1,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1236,18,659,8,3.93182563272433,1,1
"2340",6.5,5e+06,7,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",465,2070,2943,13,3.80666248977032,1,1
"2341",6.5,0,2,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",809,1244,607,53,3.76120011569356,1,1
"2342",7.2,7200000,9,90,1,3,"0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",81,1875,1326,39,4.15888308335967,0,1
"2343",5.8,4e+07,5,90,3,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1837,1057,1228,22,3.95124371858143,0,1
"2344",5.7,0,7,90,2,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1423,1603,593,10,3.73766961828337,1,1
"2345",6.8,0,11,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1608,2628,1827,11,4.06044301054642,1,1
"2346",8,3.7e+07,12,180,3,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1754,501,2189,29,4.93447393313069,1,1
"2347",7.2,0,12,120,2,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21,1809,3217,18,4.31748811353631,1,1
"2348",6.4,0,9,150,1,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1309,2280,421,12,4.83628190695148,0,0
"2349",6.8,3800000,4,120,3,3,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",957,1708,2968,14,4.30406509320417,1,1
"2350",7.2,1.1e+07,4,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",789,1,1953,19,4.06044301054642,1,1
"2351",5.4,0,3,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,1076,1953,17,4.02535169073515,1,1
"2352",6,0,3,90,2,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1562,337,1802,22,3.8286413964891,1,1
"2353",5.1,0,6,150,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1303,2335,1000,15,4.75359019110636,0,0
"2354",6.6,0,4,60,1,3,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",1065,128,2984,11,3.25809653802148,1,1
"2355",8.1,0,5,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1498,977,1063,54,3.73766961828337,1,1
"2356",7.6,0,10,30,1,2,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",1346,1921,1520,7,1,1,1
"2357",7.7,3.4e+07,11,180,2,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1054,1051,1181,69,5.03043792139244,1,0
"2358",7.5,0,10,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1520,1043,782,34,4.0943445622221,0,0
"2359",5,0,4,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1482,1637,2086,16,3.61091791264422,1,1
"2360",6.3,0,9,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",312,1592,2719,12,4.06044301054642,1,1
"2361",7.2,6e+06,10,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1784,2183,961,18,3.80666248977032,1,1
"2362",6.4,5.2e+07,7,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1",1460,2354,1607,26,4.07753744390572,0,1
"2363",7.5,0,6,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1394,2385,2722,13,4.02535169073515,1,1
"2364",6.9,0,11,90,1,2,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1275,2013,703,15,4.00733318523247,1,1
"2365",7.4,2.25e+08,6,120,1,3,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1705,3,1735,33,4.54329478227,0,1
"2366",5.4,4e+07,2,90,1,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",420,1427,2234,21,3.93182563272433,1,1
"2367",6.6,4.2e+07,1,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",321,1490,2716,56,3.97029191355212,1,1
"2368",7.1,0,4,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",85,124,926,7,4.02535169073515,1,1
"2369",7.8,7e+07,4,120,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1054,1011,3303,12,4.57471097850338,0,1
"2370",7.8,1.3e+07,2,150,2,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1306,1782,660,36,4.63472898822964,0,0
"2371",7.1,3.5e+07,12,120,3,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1131,864,2343,15,4.52178857704904,0,1
"2372",8,0,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",170,368,592,15,3.85014760171006,1,1
"2373",7.2,0,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1304,2280,2239,19,3.78418963391826,1,1
"2374",7.4,13500000,8,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",170,368,608,24,4.00733318523247,1,1
"2375",7.2,1.5e+07,8,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1404,153,2422,71,4.24849524204936,1,1
"2376",6.5,350000,12,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",1929,1129,2188,13,3.63758615972639,1,1
"2377",5.6,6e+06,2,60,1,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",770,418,1881,35,3.68887945411394,1,1
"2378",6.9,0,8,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1796,1929,413,26,4.00733318523247,1,1
"2379",5,6e+06,11,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1",1945,840,328,15,3.87120101090789,1,1
"2380",7.1,0,11,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",943,1589,1289,19,4.14313472639153,0,1
"2381",8.1,0,1,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1369,167,527,10,4.4188406077966,0,0
"2382",7.5,6500000,10,120,5,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",621,1181,2012,13,4.33073334028633,1,1
"2383",6.3,0,9,90,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",540,1426,1785,17,4.06044301054642,0,1
"2384",7.4,0,9,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1328,2279,472,6,4.17438726989564,0,1
"2385",6.4,4e+07,5,120,3,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",1067,897,981,22,4.30406509320417,0,1
"2386",7,3835000,12,90,1,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1561,235,3223,6,3.71357206670431,0,0
"2387",6.7,2500000,1,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0",322,221,59,8,3.98898404656427,1,1
"2388",8.3,0,10,90,0,3,"0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1",627,2503,588,11,3.76120011569356,1,0
"2389",5.8,1.2e+07,10,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",229,1288,759,13,3.80666248977032,1,1
"2390",5.8,0,3,120,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",304,2134,1105,17,4.4188406077966,0,0
"2391",7.5,0,10,90,3,2,"0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",1417,1774,2293,7,3.80666248977032,0,1
"2392",7.1,6e+07,12,90,1,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0",227,584,510,36,4.18965474202643,1,1
"2393",6.4,0,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",827,38,2608,12,3.8286413964891,1,1
"2394",5.8,0,12,120,2,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0",854,2142,3221,18,4.44265125649032,1,1
"2395",6.3,1.2e+07,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1256,2354,344,14,3.71357206670431,0,1
"2396",6.1,1e+07,8,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",477,874,1671,25,4.00733318523247,1,1
"2397",6.3,7e+07,12,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1346,434,646,22,4.04305126783455,1,1
"2398",7,0,10,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",497,1083,1761,9,3.95124371858143,1,1
"2399",6.9,0,11,90,1,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1882,959,395,10,4.04305126783455,1,1
"2400",7.8,340000,4,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1145,892,473,27,3.71357206670431,1,1
"2401",6.7,0,12,90,2,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",254,1994,70,11,3.89182029811063,1,1
"2402",6.5,860000,8,120,1,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",878,126,3138,25,4.30406509320417,1,1
"2403",7.8,6e+06,8,120,1,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1",550,530,2670,20,4.49980967033027,1,1
"2404",7.2,0,3,120,1,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",143,403,985,15,4.26267987704132,1,1
"2405",7.4,1.5e+08,11,120,3,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1781,1399,1372,26,4.48863636973214,1,0
"2406",5.3,2.2e+07,8,90,1,3,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1183,1299,997,24,4.04305126783455,1,1
"2407",7.7,1.5e+07,10,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1925,161,211,30,4.31748811353631,0,1
"2408",7.3,0,9,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",236,2367,792,15,4.20469261939097,1,1
"2409",6.8,3.6e+07,8,90,1,2,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1",294,460,255,9,3.89182029811063,1,1
"2410",6.7,0,1,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44,1462,1416,72,3.91202300542815,1,1
"2411",6,835000,1,150,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1053,808,1972,4,4.61512051684126,0,0
"2412",7.8,0,9,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1902,753,2113,27,4.44265125649032,0,1
"2413",7.7,8e+06,10,120,2,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",201,2062,3092,8,4.31748811353631,0,1
"2414",6.6,1.1e+07,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1882,1296,542,11,4.04305126783455,0,1
"2415",7.4,0,2,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",378,1533,2934,10,4.14313472639153,0,0
"2416",5.4,3.5e+07,10,90,3,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",849,1562,2032,17,3.93182563272433,1,1
"2417",5.3,1e+07,7,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",1888,122,43,11,3.87120101090789,1,1
"2418",6.8,5e+05,1,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1",1904,1094,1547,17,3.78418963391826,1,1
"2419",7.7,0,6,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1059,1318,1452,10,4.26267987704132,1,1
"2420",6.9,1.7e+07,4,90,4,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",783,598,1809,38,3.87120101090789,1,0
"2421",6.5,0,12,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",941,2617,2293,24,3.91202300542815,0,1
"2422",7.5,5e+05,10,90,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",858,1571,3297,15,4.11087386417331,1,1
"2423",7.4,0,8,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1170,2366,814,7,4.12713438504509,1,1
"2424",7.1,9e+07,11,150,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",246,2220,122,11,4.85981240436167,1,1
"2425",7.7,0,3,120,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1119,1500,973,19,4.29045944114839,1,1
"2426",7.7,0,11,90,1,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1",1583,100,3295,14,4.15888308335967,1,1
"2427",6.7,750000,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1",1277,2255,1462,11,3.80666248977032,0,1
"2428",6.9,1.5e+08,3,90,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1406,1018,1190,24,3.8286413964891,1,1
"2429",7.3,1.3e+08,10,90,1,3,"1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1388,355,1107,23,3.8286413964891,1,1
"2430",7.9,0,5,90,3,2,"0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",1029,2097,2216,15,3.8286413964891,0,0
"2431",7.1,7400000,5,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1",1067,505,910,12,4.46590811865458,0,1
"2432",6.5,0,10,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",702,1884,308,21,3.93182563272433,1,1
"2433",7.4,0,3,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",516,1138,3169,8,4.23410650459726,0,1
"2434",7,0,9,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1477,1101,2892,10,3.8286413964891,1,1
"2435",8.6,9e+06,10,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",843,290,1525,13,4.15888308335967,1,1
"2436",5.9,4e+07,2,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",571,345,327,12,3.91202300542815,0,1
"2437",5.6,0,9,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",871,936,1961,12,3.98898404656427,1,1
"2438",6.9,2.3e+07,9,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",641,872,807,15,4.06044301054642,0,1
"2439",5.9,0,8,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,2586,1760,21,3.89182029811063,1,1
"2440",7.2,9e+07,7,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",420,3,947,18,3.89182029811063,1,1
"2441",7.6,0,9,0,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0",207,714,604,9,1,1,1
"2442",6.9,2.25e+08,5,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",3,572,178,18,4.04305126783455,1,1
"2443",6,1.4e+08,7,60,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",420,3,1751,23,3.66356164612965,1,1
"2444",7.5,0,3,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",152,764,781,8,3.97029191355212,1,1
"2445",6.4,0,4,60,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1304,1988,1203,17,3.2188758248682,1,1
"2446",7.1,3.2e+07,9,120,1,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,845,1135,11,4.38202663467388,1,1
"2447",7.5,3500000,5,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",361,2045,3316,12,3.87120101090789,1,1
"2448",6,6e+07,4,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",811,438,1028,25,4.12713438504509,1,1
"2449",6.5,3.1e+07,12,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",143,1552,1662,8,4.11087386417331,1,1
"2450",6.1,0,4,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1400,512,2834,9,4.11087386417331,0,0
"2451",7.6,0,1,120,1,2,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",148,828,1774,8,4.52178857704904,1,1
"2452",8.4,92620000,1,150,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1",643,2317,2924,21,4.64439089914137,0,0
"2453",7.4,225000,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",231,239,830,6,3.89182029811063,1,1
"2454",7.1,0,4,90,3,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",680,1829,100,11,4.11087386417331,0,0
"2455",6.4,0,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",312,2479,2220,12,3.87120101090789,1,1
"2456",5.6,0,12,90,2,3,"0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0",1557,726,1255,9,4.02535169073515,1,1
"2457",7.3,2.5e+07,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1594,1766,2633,18,4.24849524204936,1,1
"2458",7.1,2.8e+07,10,120,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1399,1349,2038,22,4.4188406077966,0,1
"2459",5.8,0,8,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",556,925,1100,14,3.97029191355212,0,1
"2460",6.4,0,11,60,3,3,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",722,1025,2862,21,3.04452243772342,1,0
"2461",6.5,0,11,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",722,1025,103,18,2.484906649788,1,1
"2462",7.1,0,12,60,1,3,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",692,990,998,17,2.83321334405622,1,1
"2463",7.2,3.3e+07,10,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",336,218,3161,12,3.93182563272433,0,0
"2464",6.5,2.2e+07,5,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",814,393,2564,18,4.02535169073515,1,1
"2465",8,3600000,5,90,2,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",621,743,120,49,4.15888308335967,1,1
"2466",7.7,2300000,10,120,3,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1338,843,2376,11,4.27666611901606,1,1
"2467",7.7,3e+07,5,90,4,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",227,598,2455,43,3.80666248977032,0,1
"2468",6.6,3.5e+07,11,150,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1882,2130,1940,17,4.66343909411207,1,1
"2469",6.7,0,6,120,1,3,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",957,1105,1537,19,4.4188406077966,1,1
"2470",7.1,1.5e+07,9,90,1,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",170,232,2016,12,3.8286413964891,1,1
"2471",6,0,8,60,3,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1883,2428,2833,19,3.58351893845611,0,0
"2472",8,1450000,9,90,2,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",944,780,3153,56,4.12713438504509,1,1
"2473",7.7,2e+07,11,120,1,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1804,772,1618,13,4.36944785246702,1,1
"2474",8.1,3e+07,12,120,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",21,515,2788,49,4.4188406077966,1,1
