"","duration_minutes","genre_drama","total_number_of_actors","genre_action","genre_documentary","genre_horror","genre_comedy","genre_family","genre_filmnoir","genre_animation","budget","budget_duration","main_actor1_is_female","duration_genres","budget_genres","short_duration","release_month","genre_musical","genre_war","action_budget","budget_language","duration_actors","genre_biography","total_number_of_spoken_languages","war_budget","imdbRating"
"515",120,1,49,0,0,0,0,0,0,0,2650000,3.18e+08,0,240,5300000,0,"7",0,0,0,2650000,5880,1,1,0,7.8
"516",120,1,5,0,0,0,0,0,0,0,1.2e+07,1.44e+09,0,240,2.4e+07,0,"12",0,1,0,1.2e+07,600,0,1,1.2e+07,7.3
"517",90,1,10,0,0,0,0,0,0,0,2e+07,1.8e+09,1,270,6e+07,0,"9",0,0,0,2e+07,900,0,1,0,6
"518",90,0,20,0,0,0,1,0,0,0,1.3e+07,1.17e+09,1,270,3.9e+07,0,"9",0,0,0,2.6e+07,1800,0,2,0,6.1
"519",120,0,12,1,0,0,0,0,0,0,4e+06,4.8e+08,0,360,1.2e+07,0,"9",0,0,4e+06,8e+06,1440,0,2,0,6.8
"520",120,1,10,0,0,0,0,0,0,0,1.2e+07,1.44e+09,0,240,2.4e+07,0,"10",0,1,0,7.2e+07,1200,0,6,1.2e+07,7.3
"521",120,1,13,0,0,0,0,0,0,0,5e+06,6e+08,0,360,1.5e+07,0,"9",0,0,0,1e+07,1560,0,2,0,7.1
"522",90,0,28,0,0,1,0,0,0,0,0,0,1,270,0,0,"10",0,0,0,0,2520,0,1,0,7.3
"523",90,0,29,1,0,0,1,0,0,0,2900000,2.61e+08,0,180,5800000,0,"10",0,0,2900000,5800000,2610,0,2,0,7.4
"524",90,0,8,0,0,0,0,0,1,0,0,0,0,270,0,0,"3",0,0,0,0,720,0,1,0,6.5
"525",120,1,34,0,0,0,0,0,0,0,9.2e+07,1.104e+10,0,360,2.76e+08,0,"12",0,0,0,1.84e+08,4080,0,2,0,7.7
"526",90,1,14,0,0,0,0,0,0,0,420000,37800000,1,90,420000,0,"1",0,0,0,840000,1260,0,2,0,8
"527",60,0,13,0,0,1,1,0,0,0,0,0,0,120,0,0,"9",0,0,0,0,780,0,3,0,5.8
"528",60,0,15,0,0,0,1,0,0,0,0,0,0,60,0,0,"2",0,0,0,0,900,0,1,0,6.1
"529",120,1,9,1,0,0,0,0,0,0,0,0,0,360,0,0,"3",0,0,0,0,1080,0,1,0,6.8
"530",90,1,29,0,0,0,0,0,0,0,1.3e+07,1.17e+09,1,270,3.9e+07,0,"12",0,0,0,3.9e+07,2610,0,3,0,8.1
"531",60,0,10,0,0,0,0,0,0,0,0,0,1,120,0,0,"6",0,0,0,0,600,0,1,0,7.1
